chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
General Navigation,4171,"At a specific location, the value of magnetic variation:",varies slowly over time,depends on the type of compass installed,depends on the magnetic heading,depends on the true heading,A,"Due to the fluid nature of the Earth's outer core, the magnetic field undergoes secular changes. This causes the value of magnetic variation at any specific geographic location to change slowly over time."
General Navigation,4172,"When an aircraft on a westerly heading on the northern hemisphere accelerates, the effect of the acceleration error causes the magnetic compass to:",indicate a turn towards the north,lag behind the turning rate of the aircraft,indicate a turn towards the south,to turn faster than the actual turning rate of the aircraft,A,"In the Northern Hemisphere, acceleration on a westerly heading tilts the compass card due to inertia acting on the compass's pendulous offset. This tilt allows the vertical component of the Earth's field to rotate the compass, causing a false turn indication toward the north."
General Navigation,4173,"When decelerating on a westerly heading in the Northern hemisphere, the compass card of a direct reading magnetic compass will turn :",clockwise giving an apparent turn toward the south,anti-clockwise giving an apparent turn towards the south,clockwise giving an apparent turn towards the north,anti-clockwise giving an apparent turn towards the north,A,"Deceleration on a westerly heading in the Northern Hemisphere causes the compass card to tilt, allowing the vertical component of the Earth's magnetic field to rotate the compass. This rotation appears as a clockwise card movement, indicating an apparent turn toward the south."
General Navigation,4174,"An aircraft in the northern hemisphere makes an accurate rate one turn to the right/starboard. If the initial heading was 330°, after 30 seconds of the turn the direct reading magnetic compass should read:",less than 060°,060°,more than 060°,more or less than 060° depending on the pendulous suspension used,A,"When turning through North in the Northern Hemisphere, the vertical component of the Earth's magnetic field tilts the compass card, causing it to rotate in the same direction as the turn. This creates a lag effect, meaning the compass under-indicates the turn and reads less than the actual heading (less than 060° after a 90° turn)."
General Navigation,4175,"When turning right from 330°(C) to 040°(C) in the northern hemisphere, the reading of a direct reading magnetic compass will:",under-indicate the turn and liquid swirl will increase the effect,over-indicate the turn and liquid swirl will decrease the effect,under-indicate the turn and liquid swirl will decrease the effect,over-indicate the turn and liquid swirl will increase the effect,A,"When turning right through North in the Northern Hemisphere, the vertical magnetic component tilts the compass card, causing it to lag (under-indicate) the turn. Viscous drag of the compass fluid (liquid swirl) acts in the direction of the turn, which further rotates the card and increases this under-indication."
General Navigation,4176,"When accelerating on an easterly heading in the Northern hemisphere, the compass card of a direct reading magnetic compass will turn :",clockwise giving an apparent turn toward the north,clockwise giving an apparent turn toward the south,anti-clockwise giving an apparent turn toward the north,anti-clockwise giving an apparent turn toward the south,A,"Acceleration on an easterly heading in the Northern Hemisphere causes the compass card to tilt due to inertia. The vertical component of the Earth's field then acts on the tilted card, rotating it clockwise to produce a false turn indication toward the north."
General Navigation,4177,"An aircraft in the northern hemisphere is making an accurate rate one turn to the right. If the initial heading was 135°, after 30 seconds the direct reading magnetic compass should read:",more than 225°,225°,less than 225°,more or less than 225° depending on the pendulous suspension used,A,"When turning through South in the Northern Hemisphere, the compass card tilts in a way that causes the vertical magnetic component to rotate the card in the opposite direction of the turn. This creates a lead effect, causing the compass to over-indicate the turn and read more than the actual heading (more than 225° after a 90° turn)."
General Navigation,4178,"When accelerating on a westerly heading in the northern hemisphere, the compass card of a direct reading magnetic compass will turn:",anti-clockwise giving an apparent turn towards the north,anti-clockwise giving an apparent turn towards the south,clockwise giving an apparent turn towards the north,clockwise giving an apparent turn towards the south,A,"Acceleration on a westerly heading in the Northern Hemisphere causes the compass card to tilt due to inertia. This tilt allows the vertical magnetic component to rotate the card anti-clockwise, producing a false turn indication toward the north."
General Navigation,4179,Which of the following statements is correct concerning the effect of turning errors on a direct reading compass?,"Turning errors are greatest on north/south headings, and are greatest at high latitudes","Turning errors are greatest on east/west headings, and are least at high latitudes","Turning errors are greatest on north/south headings, and are least at high latitudes","Turning errors are greatest on east/west headings, and are greatest at high latitudes",A,"Turning errors on a direct-reading compass are caused by the vertical component of the Earth's magnetic field (Z) acting on a tilted compass card. Because Z is strongest at high latitudes and card tilt is maximized on North/South headings, turning errors are greatest under these conditions."
General Navigation,4180,"At the magnetic equator, when accelerating after take off on heading West, a direct reading compass :",indicates the correct heading,overreads the heading,underreads the heading,indicates a turn to the south,A,"At the magnetic equator, the Earth's magnetic field is entirely horizontal, and the vertical component (Z) is zero. Because there is no vertical component to act on a tilted card, acceleration errors do not occur, and the compass indicates the correct heading."
General Navigation,4181,Permanent magnetism in aircraft arises chiefly from:,"hammering, and the effect of the earth's magnetic field, whilst under construction",exposure to the earth's magnetic field during normal operation,the combined effect of aircraft electrical equipment and the earth's magnetic field,the effect of internal wiring and exposure to electrical storms,A,"Permanent magnetism in an aircraft's structure is primarily induced during construction. The process of hammering and riveting ferrous metals in the presence of the Earth's magnetic field aligns the magnetic domains, creating a permanent magnetic field."
General Navigation,4182,"Concerning direct reading magnetic compasses, in the northern hemisphere, it can be said that :","on an Easterly heading, a longitudinal acceleration causes an apparent turn to the North","on an Easterly heading, a longitudinal acceleration causes an apparent turn to the South","on a Westerly heading, a longitudinal acceleration causes an apparent turn to the South","on a Westerly heading, a longitudinal deceleration causes an apparent turn to the North",A,"According to the ANDS rule (Accelerate North, Decelerate South), longitudinal acceleration on an Easterly heading in the Northern Hemisphere causes the compass card to rotate, indicating a false turn toward the north."
General Navigation,4183,"In northern hemisphere, during an acceleration in an easterly direction, the magnetic compass will indicate:",a decrease in heading,an increase in heading,an apparent turn to the South,a heading of East,A,"Acceleration on an easterly heading in the Northern Hemisphere causes an apparent turn toward the North. A false turn to the north from an easterly heading (090°) results in a decrease in the indicated heading (e.g., towards 080°)."
General Navigation,4184,The purpose of compass check swing is to:,measure the angle between Magnetic North and Compass North,cancel out the vertical component of the earth's magnetic field,cancel out the horizontal component of the earth's magnetic field,cancel out the effects of the magnetic fields found on board the aeroplane,A,"The purpose of a compass swing is to determine the compass deviation. This is done by measuring the angular difference between Magnetic North and Compass North on various headings, allowing the creation of a correction card."
General Navigation,4185,In a remote indicating compass system the amount of deviation caused by aircraft magnetism and electrical circuits may be minimised by:,mounting the detector unit in the wingtip,the use of repeater cards,positioning the master unit in the centre of the aircraft,using a vertically mounted gyroscope,A,"The detector unit of a remote indicating compass contains a flux gate that is sensitive to magnetic fields. Mounting the detector in the wingtip minimizes deviation by keeping it far away from the aircraft's engines, landing gear, and electrical systems."
