chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
AGK,583,"Assuming a hydraulic accumulator is pre-charged with air to 1000 psi. If the hydraulic system is then pressurised to its operating pressure of 3000 psi, the indicated pressure on the air side of the accumulator should be :",3000 psi.,2000 psi.,1000 psi.,4000 psi.,A,"Because the separating piston or diaphragm within the accumulator moves freely, the pressure of the pre-charged gas (nitrogen) must always equalize with the hydraulic fluid pressure acting against it. Therefore, if the system is pressurized to 3000 psi, the gas is compressed until its pressure also reaches 3000 psi."
AGK,584,"For an aeroplane hydraulic supply circuit, the correct statement is :","the security components comprise the filters, the pressure relief valves, the by- passes, and the fire shut-off valve.",the pumps are always electric due to the high pressures which they must deliver (140 to 210 kg/cm²).,the regulation system deals only with emergency operation and is not applied to all hydraulic services but only those considered as essential.,the reservoir constitutes a reserve of hydraulic fluid maintained under pressure by a pneumatic back pressure (air or nitrogen) and destined to serve as a fluid or pressure reserve.,A,"A complete hydraulic supply circuit includes various security components to ensure safe operation. These include filters to prevent contamination, pressure relief valves to prevent over-pressurization, bypass valves to maintain flow if a filter clogs, and engine-driven pump fire shut-off valves for emergency isolation."
AGK,585,Where in a hydraulic system might overheat indicators be installed?,At the pumps.,In the reservoirs.,At actuators.,At the coolers.,A,"Hydraulic overheat indicators are typically installed near the engine-driven or electric hydraulic pumps. Pumps are the primary source of heat generation within the system, especially if they are operating continuously at high demand or if internal wear causes excessive fluid friction."
AGK,586,"In a modern hydraulic system, """"hydraulic fuses"""" can be found. Their function is :",To prevent total system loss in case of a leaking hydraulic line.,To switch to the secondary system in case of a leak in the primary brake system.,To isolate a part of the system and protect it against accidental pollution.,"To allow by-passing of a hydraulic pump in case it is subject to excessive pressure, without further damage to the system.",A,"A hydraulic fuse is an automatic safety valve designed to measure fluid flow. If a catastrophic leak or line rupture occurs downstream, causing an abnormally high volume of fluid to flow through it, the fuse automatically closes to isolate the leak and prevent the entire system from depleting its fluid supply."
AGK,587,"In a hydraulic system, the reservoir is pressurized in order to:",prevent pump cavitation,seal the system,keep the hydraulic fluid at optimum temperature,reduce fluid combustibility,A,"Hydraulic reservoirs are often pressurized with bleed air or by a bootstrap system using system pressure. This positive pressure ensures a constant, forced supply of fluid to the inlet of the hydraulic pumps at high altitudes, preventing vapour lock and destructive pump cavitation."
AGK,588,The purpose of a shuttle valve is to:,Supply an operating unit with the most appropriate system pressure.,Protect a hydraulic system from overpressure.,Relieve excess pressure in hydraulic systems.,Prevent overloading of the hydraulic pump.,A,"A shuttle valve is a selector valve with two inlet ports and one outlet port, designed to isolate normal and alternate pressure sources. It automatically shifts to allow the source with the higher pressure (e.g., the primary system or a backup accumulator) to supply the operating unit, ensuring continuous functionality."
AGK,589,Shuttle valves will automatically:,Switch hydraulically operated units to the most appropriate pressure supply.,Shut down systems which are overloaded.,Guard systems against overpressure.,Reduce pump loads.,A,"Shuttle valves are critical redundancy components. If the primary hydraulic pressure to a vital system (like wheel brakes) fails, the shuttle valve senses the pressure drop and automatically shifts to connect the system to an alternate or emergency pressure source."
AGK,590,In addition to energy storage the accumulator of the hydraulic system is used :,for damping pressure surges in the system.,for fluid storage.,for pressure storage.,as a pressure relief valve.,A,"Beyond storing emergency fluid pressure, a hydraulic accumulator acts as a system shock absorber. The compressible nitrogen gas within the accumulator cushions and dampens out rapid pressure surges or pulsations caused by pump operation or the sudden actuation of large valves."
AGK,591,The hydraulic device similar to an electronic diode is a :,check valve.,flow control valve.,distribution valve.,shutoff valve.,A,"Just as an electronic diode permits electrical current to flow in only one direction, a hydraulic check valve (or non-return valve) permits hydraulic fluid to flow in only one direction. It is used to maintain pressure in a specific part of a circuit or to prevent backflow into pumps."
AGK,592,The function of the selector valve is to:,communicate system pressure to either side of an actuator.,select the system to which the hydraulic pump should supply pressure.,automatically activate the hydraulic system.,discharge some hydraulic fluid if the system pressure is too high.,A,"A selector valve (or directional control valve) is controlled by the pilot or a computer to direct the flow of high-pressure hydraulic fluid. By routing fluid to either the extend or retract side of an actuating cylinder, it controls the direction of the mechanism's movement."
AGK,593,"Assuming an accumulator is pre-charged with air to 1000 psi and the hydraulic system is pressurised to 1500 psi, the accumulator gauge will read :",1500 psi.,2500 psi.,1000 psi.,500 psi.,A,"The nitrogen gas inside an accumulator compresses until it reaches equilibrium with the hydraulic fluid pushing against the separator piston. If the hydraulic system is pressurized to 1500 psi, the gas is compressed to exactly 1500 psi, which is what the gauge will indicate."
