chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer
Flight Planning,2477,"(For this question use annexes 033-3308A or Flight Planning Manual MRJT 1 Figure 4.5.1)Given : brake release mass 57 500 kgtemperature ISA -10°C, head wind component 16 ktinitial FL 280Find: still air distance (NAM) and ground distance (NM) for the climb","62 NAM, 59 NM","59 NAM,62 NM","67 NAM, 71 NM","71 NAM,67 NM",A
Flight Planning,2478,"(For this question use annex 033-3309A or Flight Planning Manual MRJT 1 Figure 4.5.1)Given : mass at brake release 57 500 kg,temperature ISA -10°C, average head wind component 16 ktinitial cruise FL 280Find: climb fuel",1138 kg,1238 kg,1387 kg,1040 kg,A
Flight Planning,2479,"(For this question use annex 033-3311A or Flight Planning Manual MRJT 1 Figure 4.5.3.1)Given :FL 330, long range cruise, OAT -63°C, gross mass 50 500 kg.Find: true airspeed (TAS)",420 kt,433 kt,431 kt,418 kt,A
Flight Planning,2480,"(For this question use annex 033-3318A or Flight Planning Manual MRJT 1 Figure 4.5.3.1)Given: long range cruise, outside air temperature (OAT) -45 ° C in FL 350, mass at the beginning of the leg 40 000 kg, mass at the end of the leg 39 000 kg.Find: true airspeed (TAS) at the end of the leg and the distance (NAM).","TAS 431 kt, 227 NAM","TAS 423 kt, 227 NAM","TAS 431 kt, 1163 NAM","TAS 423 kt, 936 NAM",A
Flight Planning,2481,"(For this question use annexes 033-3320A, 033-3320B and 033-3320C or Flight Planning Manual MRJT 1 Figures 4.2.1, 4.2.2 and 4.5.3.2)Given: estimated take-off mass 57 000 kg, still air distance 150 NAM, outside air temperature (OAT) ISA -10K, cruise at 0.74 Mach.Find : cruise altitude and expected true airspeed","25 000 ft, 435 kt","25 000 ft, 445 kt","22 000 ft, 441 kt","22 000 ft, 451 kt",A
Flight Planning,2482,"(For this question use annex 033-9701A or Flight Planning Manual MRJT 1 Figure 4.5.1)Planning an IFR-flight from Paris to London for the twin jet aeroplane. Given: Estimated Take-off Mass (TOM) 52000 kg, Airport elevation 387 ft, FL 280, W/V 280°/40 kt, ISA Deviation -10°C, Average True Course 340° Find: Fuel to the top of climb (TOC)",1000 kg,1000 lbs,1100 kg,1500 lbs,A
Flight Planning,2483,(For this question use annex 033-3910A or Flight Planning Manual MRJT 1 Figure 4.4)Planning a flight from Paris Charles de Gaulle to London Heathrow for a twin - jet aeroplane.Preplanning:Dry Operating Mass (DOM): 34 000 kgTraffic Load: 13 000 kgThe holding is planned at 1 500 ft above alternate elevation. The alternate elevation is 256 ft. The holding is planned for 30 minutes with no reductions.Determine the Estimated Landing Mass at alternate Manchester.,48 125 kg.,49 250 kg.,2 250 kg.,48 675 kg.,A
Flight Planning,2484,(For this question use annexes 033-3911A and 033-3911B) or (Route Manual chart E(HI)4 CAA-Edition and Flight planning manual Figure 4.3.6)Planning a flight from Paris Charles de Gaulle (N49 00.9 E002 36.9) to London Heathrow (N51 29.2 W000 27.9) for a twin - jet aeroplane. The alternate airport is Manchester (N53 21.4 W002 15.7) Preplanning:The wind from London to Manchester is 250°/30 ktThe distance from London to Manchester is 160 NM.Assume the Estimated Landing Mass at alternate is about 50 000 kg.Find the alternate fuel and the according time.,1 450 kg and 32 minutes.,1 300 kg and 28 minutes.,1 600 kg and 36 minutes.,1 200 kg and 26 minutes.,A
Flight Planning,2485,(For this question use annexes 033-3912A and 033-3912B or Route Manual chart E(HI)4 CAA-Edition and Flight planning manual Figure 4.3.2A)Planning a flight from Paris Charles de Gaulle (N49 00.9 E002 36.9) to London Heathrow (N51 29.2 W000 27.9) for a twin - jet aeroplane.Preplanning:Powersetting: Mach= 0.74Planned flight level FL 280The Landing Mass in the fuel graph is 50 000 kgThe trip distance used for calculation is 200 NMThe wind from Paris to London is 280°/ 40 ktFind the estimated trip fuel.,1 740 kg.,1 550 kg.,1 900 kg.,1 450 kg.,A
Flight Planning,2486,"(For this question use annex 033-9558A)Finish the ENDURANCE/FUEL CALCULATION and determine ATC ENDURANCE for a twin jet aeroplane, with the help of the table provided. Contingency is 5% of the planned trip fuel and fuel flow for extra fuel is 2400 kg/h.",ATC ENDURANCE: 04:07,ATC ENDURANCE: 03:52,ATC ENDURANCE: 03:37,ATC ENDURANCE: 04:12,A
Flight Planning,2487,(For this question use annex 033-9562A or Flight Planning Manual MRJT 1 Figure 4.5.3.1) The aeroplane gross mass at top of climb is 61500 kg. The distance to be flown is 385 NM at FL 350 and OAT -54.3 °C. The wind component is 40 kt tailwind.Using long range cruise procedure what fuel is required?,2150 kg,2250 kg,2350 kg,2050 kg,A
Flight Planning,2488,"(For this question use annex 033-9564A or Flight Planning Manual MRJT 1 Figure 4.5.1)Find: Time, Fuel, Still Air Distance and TAS for an enroute climb 280/.74 to FL 350. Given: Brake release mass 64000 kg, ISA +10°C, airport elevation 3000 ft","26 min, 1975 kg, 157 Nautical Air Miles (NAM), 399 kt","26 min, 2050 kg, 157 Nautical Air Miles (NAM), 399 kt","20 min, 1750 kg, 117 Nautical Air Miles (NAM), 288 kt","25 min, 1875 kg, 148 Nautical Air Miles (NAM), 391 kt",A
Flight Planning,2489,"(For this question use annex 033-9699A and 033-9699B or Flight Planning Manual MRJT 1 Paragraph 5.1 and Figure 4.5.1)Planning an IFR-flight from Paris to London for a twin jet aeroplane. Given: Estimated Take-off Mass (TOM) 52000 kg, Airport elevation 387 ft, FL 280, W/V 280°/40 kt, ISA-Deviation -10°C, Average True Course 340° Find: Ground distance to the top of climb (TOC)",50 NM,56 NM,53 NM,47 NM,A
Flight Planning,2490,"(For this question use annex 033-9700A or Flight Planning Manual MRJT 1 Figure 4.5.1)Planning an IFR-flight from Paris (Charles de Gaulle) to London (Heathrow) for the twin jet aeroplane. Given: Estimated Take-off Mass (TOM) 52000 kg, Airport elevation 387 ft, FL 280, W/V 280°/40 kt, ISA Deviation -10°C, Average True Course 340° Find: Time to the top of climb (TOC)",11 min,3 min,12 min,15 min,A
Flight Planning,2491,"(For this question use annex 033-11239A and 031-11239B)The flight crew of a turbojet aeroplane prepares a flight using the following data:- Flight leg distance: 3 500 NM- Flight level FL 310, true airspeed: 450 kt- Headwind component at this level: 55 kt- Initially planned take-off mass (without extra fuel on board): 180 000 kg- Fuel price: 0.30 $/l at departureThe commander may carry a fuel quantity of 8 000 kg in addition to that which is necessary.For this fuel transport operation to be cost effective, the maximum fuel price at arrival must be:",0.27 $/l,0.26 $/l,0.28 $/l,0.33 $/l,A
Flight Planning,2492,"(For this question use annex 033-11240A and 033-11240B)The flight crew of a turbojet aeroplane prepares a flight using the following data:- Flight leg distance: 3 500 NM- Flight level FL 310, true airspeed: 450 kt- Headwind component at this level: 55 kt- Initially planned take-off mass (without extra fuel on board): 180 000 kg- Fuel price: 0.27 $/l at destinationThe commander may carry on board 8 000 kg more fuel than that which is necessary.For this fuel transport operation to be cost effective, the maximum fuel price at departure must be:",0.30 $/l,0.24 $/l,0.28 $/l,0.29 $/l,A
Flight Planning,2493,"(For this question use annex 033-11243A and 033-11243B)The flight crew of a turbojet aeroplane prepares a flight using the following data:- Flight leg distance: 3 500 NM- Flight level FL 310, true airspeed: 450 kt- Headwind component at this level: - 55 kt- Initially planned take-off mass (without extra fuel on board): 180 000 kg- Fuel price: 0.30 Euro/l at departure, 0.27 Euro/l at destinationTo maximize savings, the commander decides to carry extra fuel in addition to that which is necessary.Using the appended annex, the optimum quantity of fuel which should be carried in addition to the prescribed quantity is:",The fuel transport operation is not recommended in this case.,22 000 kg,15 000 kg,8 000 kg,A
Flight Planning,2494,"(For this question use annex 033-11244A and 033-11244B)The flight crew of a turbojet aeroplane prepares a flight using the following data:- Flight leg distance: 4 000 NM- Flight level FL 310, true airspeed: 450 kt- Headwind component at this level: 50 kt- Initially planned take-off mass (without extra fuel on board): 170 000 kg- Fuel price: 0.27 Euro/l at departure, 0.30 Euro/l at destinationTo maximize savings, the commander chooses to carry extra fuel in addition to that which is necessary.Using the appended annex, the optimum quantity of fuel which should be carried in addition to the prescribed quantity is:",8 000 kg,The fuel transport operation is not recommended in this case.,18 000 kg,32 000 kg,A
Flight Planning,2495,"(For this question use annex 033-11245A and 033-11245B)The flight crew of a turbojet aeroplane prepares a flight using the following data:- Flight leg distance: 3 500 NM- Flight level FL 310, true airspeed: 450 kt- Headwind component at this level: 5 kt- Initially planned take-off mass (without extra fuel on board): 180 000 kg- Fuel price: 0.35 $/l at departure, 0.315 $/l at destinationTo maximize savings, the commander chooses to carry extra fuel in addition to that which is necessary.Using the appended annex, the optimum quantity of fuel which should be carried in addition to the prescribed quantity is:",The fuel transport operation is not recommended in this case.,22 000 kg,15 000 kg,8 000 kg,A
Flight Planning,2496,For flight planning purposes the landing mass at alternate is taken as:,Zero Fuel Mass plus Final Reserve Fuel.,Landing Mass at destination plus Alternate Fuel.,Zero Fuel Mass plus Final Reserve Fuel and Alternate Fuel.,Zero Fuel Mass plus Final Reserve Fuel and Contingency Fuel.,A
Flight Planning,2497,"Given: Maximum allowable take-off mass 64400 kg, Maximum landing mass 56200 kg, Maximum zero fuel mass 53000 kg, Dry operating mass 35500 kg, Traffic load 14500 kg, Trip fuel 4900 kg, Minimum Take-off Fuel 7400 kgFind: Maximum allowable take-off fuel",11100 kg,11400 kg,14400 kg,8600 kg,A
Flight Planning,2498,"Given: Maximum allowable take-off mass 64400 kg, Maximum landing mass 56200 kg, Maximum zero fuel mass 53000 kg, Dry operating mass 35500 kg, Traffic load 14500 kg, Trip fuel 4900 kg, Take-off fuel 7400 kgFind: Maximum additional load",3000 kg,4000 kg,7000 kg,5600 kg,A
Flight Planning,2499,"(For this question use annex 033-9708A or Flight Planning Manual MRJT 1 Figure 4.5.3.2)Planning an IFR-flight from Paris to London for the twin jet aeroplane. Given: Gross mass 50000 kg, FL 280, ISA Deviation -10°C, Cruise procedure Mach 0.74Determine the TAS",430 kt,440 kt,427 kt,417 kt,A
Flight Planning,2500,"(For this question use annexes 033-11204A, 033-11204B and 033-11204C)The flight crew of a turbojet aeroplane prepares a flight using the following data:Flight leg ground distance: 4 000 NMFlight level FL 370, """"Long range"""" flight regimeEffective wind at this level: head wind of 50 ktTemperature: ISACentre of gravity (CG): 37 %Pack flow : LOW (LO)Anti ice: OFFReference landing mass: 140 000 kgTaxi fuel: 500 kgFinal reserve fuel: 2 400 kgThe fuel quantity which must be loaded on board the aircraft is:",51 860 kg,52 060 kg,46 340 kg,41 950 kg,A
Flight Planning,2501,"(For this question use annex 033-11207A and 033-11207B)A turbojet aeroplane is prepared for a 1300 NM flight at FL 350, with a true airspeed of 460 kt and a head wind of 160 kt. The take-off runway limitation is 174 000 kg, the planned departure mass is 160 000 kg. The departure fuel price is equal to 0.92 times the arrival fuel price (fuel price ratio = 0.92). In order for the airline to optimize its savings, the additional fuel quantity that must be loaded on board is:",14 000 kg,30 000 kg,42 000 kg,12 000 kg,A
Flight Planning,2502,"(For this question use annexes 033-11224A, 033-11224B and 033-11224C)Given:. Take-off mass: 150 000 kg. Planned cruise at FL 350. Long range MACH. Standard Atmosphere (ISA). CG: 37 %You have to cover an air distance of 2 000 NM.Your flight time will be:",304 minutes,288 minutes,298 minutes,359 minutes,A
Flight Planning,2503,"(For this question use annex 033-11252A,033-11252B and 033-11252C)Knowing that:. Mass at brake release: 210 000 kg. Selected cruise speed: 0.82 Mach. Air distance: 3 000 NM. Cruise level: optimum. Air conditioning: standard. Anti-icing: OFF. Temperature: ISA. CG: 37%Assuming zero wind, the planned flight time from take-off to landing needed to complete this flight will be:",400 minutes,383 minutes,394 minutes,389 minutes,A
Flight Planning,2504,"(For this question use annex 033-11253A, 033-11253B, 033-11253C and 033-11253D)Knowing that:. Mass at brake release: 190 000 kg. Selected cruise speed: 0.82 Mach. Flight leg distance: 1 500 NM. Cruise level: optimum. Air conditioning: standard. Anti-icing: OFF. Temperature: ISA. CG: 37%Assuming zero wind, the planned flight time from take-off to landing needed to complete this flight will be:",209 minutes,192 minutes,198 minutes,203 minutes,A
Flight Planning,2505,"(For this question use annex 033-11254A, 033-11254B, 033-11254C and 033-11254D)Knowing that:. Mass at brake release: 190 000 kg. Selected cruise speed: 0.82 Mach. Flight leg distance: 1 500 NM. Cruise level: optimum. Air conditioning: standard. Anti-icing: OFF. Temperature: ISA. CG: 37%Assuming zero wind, the planned landing mass at destination will be:",171 200 kg,169 200 kg,170 200 kg,174 800 kg,A
Flight Planning,2506,"(For this question use annex 033-11253A, 033-11253B, and 033-11253C)Knowing that:. Mass at brake release: 210 000 kg. Selected cruise speed: 0.82 Mach. Flight leg distance: 3 000 NM. Cruise level: optimum. Air conditioning: standard. Anti- icing: OFF. Temperature: ISA. CG: 37Assuming zero wind, the planned landing mass at destination will be:",172 300 kg,170 400 kg,171 300 kg,176 100 kg,A
Flight Planning,2507,"(For this question use annex 033-11259A and 033-11259B)The flight crew of a turbojet aeroplane prepares a flight using the following data:- Flight leg air distance: 2 700 NM- Flight level FL 310, true airspeed: 470 kt- Tailwind component at this level: 35 kt- Initially planned take-off mass (without extra fuel on board): 180 000 kg- Fuel price: 0.28 Euro/l at departure, 0.26 Euro/l at destinationTo maximize savings, the commander chooses to carry extra fuel in addition to that which is necessary.The optimum quantity of fuel which should be carried in addition to the prescribed quantity is:",The fuel transport operation is not recommended in this case,4 000 kg,6 000 kg,10 000 kg,A
Flight Planning,2508,"(For this question use annex 033-11260A and 033-11260B)The flight crew of a turbojet aeroplane prepares a flight using the following data:- Flight leg air distance: 2 700 NM- Flight level FL 310, true airspeed: 470 kt- Tailwind component at this level: 35 kt- Initially planned take-off mass (without extra fuel on board): 195 000 kg- Fuel price: 0.28 Euro/l at departure, 0.26 Euro/l at destinationTo maximize savings, the commander chooses to carry extra fuel in addition to that which is necessary.The optimum quantity of fuel which should be carried in addition to the prescribed quantity is:",The fuel transport operation is not recommended in this case,5 000 kg,8 000 kg,10 000 kg,A
Flight Planning,2509,"(For this question use annex 033-11270A)A turbojet aeroplane flies using the following data:. flight level: FL 330, flight regime: """"Long Range"""" (LR), mass: 156 500 kg. tailwind component at this level: 40 ktWith a remaining flight time of 1 h 10 min the ground distance that can be covered by the aeroplane at cruising speed is:",539 NM,493 NM,471 NM,518 NM,A
Flight Planning,2510,"(For this question use annex 033-11271A)The flight crew of a turbojet aeroplane prepares a flight using the following data:. Take-off mass: 210 500 kg. Flight leg ground distance: 2 500 NM. Flight level FL 330, """"Long Range"""" flight regime . Tailwind component at this level: 70 kt. Total anti-ice set on """"ON"""". Fixed taxi fuel: 500 kg, final reserve: 2 400 kg. Ignore alternate fuel.The effects of climb and descent are not corrected for consumption.The quantity of fuel that must be loaded at the parking area is:",31 840 kg,31 340 kg,30 200 kg,39 750 kg,A
Flight Planning,2511,"Find the distance to the POINT OF SAFE RETURN (PSR). Given: maximum useable fuel 15000 kg, minimum reserve fuel 3500 kg, Outbound: TAS 425 kt, head wind component 30 kt, fuel flow 2150 kg/h, Return: TAS 430 kt, tailwind component 20 kt, fuel flow 2150 kg/h",1125 NM,1143 NM,1463 NM,1491 NM,A
Flight Planning,2512,"On an ATC flight plan, an aircraft indicated as """"H"""" for """"Heavy""""",is of the highest wake turbulence category,has a certified landing mass greater than or equal to 136 000 kg,has a certified take-off mass greater than or equal to 140 000 kg,requires a runway length of at least 2 000m at maximum certified take-off mass,A
Flight Planning,2513,"On a VFR flight plan, the total estimated time is:",the estimated time from take-off to overhead the destination airport,"the estimated time from take-off to overhead the destination airport, plus 15 minutes",the estimated time from take-off to landing at the alternate airport,the estimated time from engine start to landing at the destination airport,A
Flight Planning,2514,"On an ATC flight plan, the letter """"Y"""" is used to indicate that the flight is carried out under the following flight rules.",IFR followed by VFR,VFR followed by IFR,IFR,VFR,A
Flight Planning,2515,"On an ATC flight plan, to indicate that you will overfly the way-point TANGO at 350 kts at flight level 280, you write:",TANGO / N0350 F280,TANGO / K0350 FL280,TANGO / FL280 N0350,TANGO / KT350 F280,A
Flight Planning,2516,"On a ATC flight plan, to indicate that you will overfly the way-point ROMEO at 120 kt at flight level 085, you will write :",ROMEO / N0120 F085,ROMEO / K0120 FL085,ROMEO / FL085 N0120,ROMEO / F085 N0120,A
Flight Planning,2517,"To carry out a VFR flight to an off-shore platform, the minimum fuel quantity on board is:",identical to that defined for VFR flights over land,at least equal to that defined for IFR flights,that defined for VFR flights over land increased by 5 %,that defined for VFR flights over land increased by 10 %,A
Flight Planning,2518,"For a flight to an off-shore platform, an alternate aerodrome is compulsory, except if :1 - flight duration does not exceed two hours2 - during the period from two hours before to two hours after the estimated landing time, the forecast conditions of ceiling and visibility are not less than one and a half times the applicable minima3 - the platform is available and no other flight either from or to the platform is expected between the estimated time of departure and one half hour after the estimated landing timeThe combination which regroups all of the correct statements is :",2001-02-03,02-Jan,1 - 3,2 - 3,A
Flight Planning,2519,"A helicopter is on a 150 NM leg to an off-shore oil rig. Its TAS is 130 kt with a 20 kt tailwind, its endurance is 3h30min without reserve. Upon reaching destination, it is asked to proceed outbound to locate a ship in distress, on a track which gives a 15 kt tailwind. Maintaining zero reserve on return to the oil rig, the helicopter can fly outbound for distance of:",160.3 NM,224.5 NM,158.6 NM,222.1 NM,A
