chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Principles of Flight,5346,In what way do (1) induced drag and (2) parasite drag alter with increasing speed?,(1) decreases and (2) increases.,(1) increases and (2) increases.,(1) decreases and (2) decreases.,(1) increases and (2) decreases.,A,"As airspeed increases, parasite drag increases because it is proportional to the square of the velocity (V^2), while induced drag decreases because it is inversely proportional to the square of the velocity (1/V^2)."
Principles of Flight,5347,An aeroplane accelerates from 80 kt to 160 kt at a load factor equal to 1. The induced drag coefficient (i) and the induced drag (ii) alter with the following factors:,(i) 1/16 (ii) 1/4,(i) 1/4 (ii) 2,(i) 1/2 (ii) 1/16,(i) 4 (ii) 1/2,A,"If speed doubles (80 to 160 kt), the lift coefficient CL decreases to 1/4 of its original value. Since the induced drag coefficient CDi is proportional to CL^2, it decreases to 1/16 of its original value. Since total lift is constant, induced drag (Di = L * CDi / CL) decreases to 1/4."
Principles of Flight,5348,What is the effect on induced drag of weight and speed changes ?,induced drag decreases with increasing speed and induced drag decreases with decreasing weight,induced drag decreases with decreasing speed and induced drag decreases with increasing weight,induced drag increases with increasing speed and induced drag increases with decreasing weight,induced drag increases with decreasing speed and induced drag increases with increasing weight,A,Induced drag decreases with increasing speed (inversely proportional to V^2) and decreases with decreasing weight (proportional to W^2).
Principles of Flight,5349,(For this question use annex 081-6250A)The diagram shows the parameter X versus TAS. If a horizontal flight is considered the axis X shows,the induced drag.,the total drag.,the lift force.,the parasite drag.,A,"In horizontal flight, induced drag decreases as TAS increases (curve X), total drag is U-shaped, and parasite drag increases with TAS. Therefore, curve X, which decreases with speed, represents induced drag."
Principles of Flight,5350,How does the total drag vary as speed is increased from stalling speed (VS) to maximum IAS (VNE) in a straight and level flight at constant weight?,"Decreasing, then increasing.",Decreasing.,Increasing.,"Increasing, then decreasing.",A,"As speed increases from stall to VNE, total drag first decreases as induced drag drops off rapidly, reaches a minimum at the best L/D speed, and then increases as parasite drag begins to dominate."
Principles of Flight,5351,Which one of the following statements about the lift-to-drag ratio in straight and level flight is correct?,At the highest value of the lift/drag ratio the total drag is lowest.,The highest value of the lift/drag ratio is reached when the lift is zero.,The lift/drag ratio always increases as the lift decreases.,The highest value of the lift/drag ratio is reached when the lift is equal to the aircraft weight.,A,"At the maximum lift-to-drag (L/D max) ratio, the aircraft operates at its point of minimum total drag in straight and level flight."
Principles of Flight,5352,"At an aeroplane's minimum drag speed, what is the ratio between induced drag Di and profile drag Dp? Di/Dp=",01-Jan,It varies between aeroplane types.,01-Fev,02-Jan,A,"At the minimum drag speed (L/D max speed) in subsonic flight, the total drag is minimized. At this speed, the induced drag (Di) is exactly equal to the parasite/profile drag (Dp), so the ratio Di/Dp is equal to 1."
Principles of Flight,5353,(For this question use annex 081-6249A)Which line represents the total drag line of an aeroplane?,Line c,Line a,Line b,Line d,A,"In a total drag versus speed diagram, the total drag curve is U-shaped (representing the sum of induced and parasite drag), which is represented by Line c."
Principles of Flight,5354,The aeroplane drag in straight and level flight is lowest when the:,parasite drag is equal to the induced drag.,parasite drag equals twice the induced drag.,induced drag is equal to zero.,induced drag is lowest.,A,The total drag of an aircraft is minimized at the speed where parasite drag is exactly equal to induced drag (best L/D ratio speed).
Principles of Flight,5355,What will happen in ground effect ?,the induced angle of attack and induced drag decreases,the wing downwash on the tail surfaces increases,an increase in strength of the wing tip vortices,a significant increase in thrust required,A,"When flying close to the ground (within one wingspan), the ground blocks the downward deflection of air (downwash) and restricts the rollover of air at the wingtips, which decreases the induced angle of attack and induced drag."
Principles of Flight,5356,If an aeroplane flies in the ground effect,the lift is increased and the drag is decreased.,the effective angle of attack is decreased.,the induced angle of attack is increased.,drag and lift are reduced.,A,"Flying in ground effect reduces the downwash and wingtip vortices, which decreases the induced angle of attack and induced drag. This results in an increase in lift for a given geometric angle of attack."
Principles of Flight,5357,Floating due to ground effect during an approach to land will occur :,when the height is less than halve of the length of the wing span above the surface,when the height is less than twice the length of the wing span above the surface,when a higher than normal angle of attack is used,at a speed approaching the stall,A,"Ground effect becomes significant when the aircraft is within a height less than half of the wing span above the surface, causing the aircraft to float due to reduced induced drag."
Principles of Flight,5358,Ground effect has the following influence on the landing distance :,increases.,decreases.,does not change.,"increases, only if the landing flaps are fully extended.",A,"Ground effect reduces induced drag, which causes the aircraft to float and resist deceleration during the flare. This floats the aircraft further down the runway, increasing the total landing distance."
Principles of Flight,5359,An aeroplane maintains straight and level flight while the IAS is doubled. The change in lift coefficient will be:,x 0.25,x 2.0,x 0.5,x 4.0,A,"To maintain straight and level flight (Lift = Weight) when the IAS is doubled, the dynamic pressure is multiplied by 4. Therefore, the lift coefficient (CL) must be reduced to 1/4 (multiplied by 0.25) of its original value."
Principles of Flight,5360,"When an aeroplane is flying at an airspeed which is 1.3 times its basic stalling speed, the coefficient of lift as a percentage of the maximum lift coefficient (CLmax) would be:",59%.,130%.,169%.,77%.,A,"Lift in level flight is proportional to CL * V^2. At the stall speed VS, CL is CLmax. At a speed of 1.3 * VS, level flight requires CL * (1.3)^2 = CLmax * 1.0. Therefore, CL = CLmax / 1.69 ≈ 59% of CLmax."
