chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Human Performance & Limitation,2591,Affinity to hemoglobin is best with:,carbon monoxide,nitrogen,oxygen,carbon dioxide,A,Hemoglobin has an affinity for carbon monoxide that is over 200 times stronger than its affinity for oxygen. Even trace amounts of CO will displace oxygen and drastically reduce the blood's oxygen-carrying capacity.
Human Performance & Limitation,2592,Which of the following is true concerning carbon monoxide?,"It is to be found in the smoke of cigarettes lifting up a smoker's """"physiological altitude"""".",It combines 5 times faster to the hemoglobin than oxygen.,It has no physiological effect when mixed with oxygen.,It is always present in the lungs.,A,The respiratory center in the brain stem detects the pH and level of carbon dioxide in the blood. An increase in carbon dioxide triggers an increase in the rate and depth of respiration to restore balance.
Human Performance & Limitation,2593,The rate and depth of breathing is primarily controlled by:,the amount of carbon dioxide in the blood,the amount of carbon monoxide in the blood,the amount of nitrogen in the blood,the total atmospheric pressure,A,"External respiration takes place in the alveoli, where carbon dioxide diffuses from the deoxygenated blood in the capillaries (where partial pressure of CO2 is high) into the lungs (where it is low) to be exhaled."
Human Performance & Limitation,2594,In the alveoli gas exchange takes place (external respiration). Which gas will diffuse from the blood into the lungs?,Carbon dioxide.,Ambient air.,Oxygen.,Carbon monoxide.,A,The diffusion of oxygen from the systemic capillaries into the body cells is driven by the partial pressure gradient. Oxygen moves from the higher partial pressure in the blood to the lower partial pressure in the cells.
Human Performance & Limitation,2595,Which statement is correct ?,Oxygen diffusion from the blood into the cells depends on their partial oxygen pressure gradient.,The blood plasma is transporting the oxygen.,The gradient of diffusion is higher at altitude than it is at sea-level.,Oxygen diffusion from the lungs into the blood does not depend on partial oxygen pressure.,A,"A practical treatment for hyperventilation is to talk aloud or sing. This forces a controlled exhalation pattern, slows down the breathing rate, and helps alleviate the anxiety driving the overbreathing."
Human Performance & Limitation,2596,A good method to treat hyperventilation is to:,talk oneself through the relevant procedure aloud to emotionally calm down and reduce the rate of breathing simultaneously,don an oxygen mask,excecute the valsalva manoeuvre,close the eyes and relax,A,"Hyperventilation is typically triggered by emotional stressors such as fear, anxiety, panic, or distress, which stimulate the autonomic nervous system to increase the rate and depth of breathing."
Human Performance & Limitation,2597,What could cause hyperventilation ?,"Fear, anxiety and distress",Abuse of alcohol,Extreme low rate of breathing,Fatigue,A,"Hyperventilation occurs when emotional arousal or panic causes a pilot to breathe rapidly and deeply, resulting in the excessive elimination of carbon dioxide (hypocapnia) from the bloodstream."
Human Performance & Limitation,2598,"A pilot who is hyperventilating for a prolonged period of time may even get unconscious. Hyperventilation is likely to occur, when:",the pilot is emotionally aroused,there is a low CO-pressure in the blood,he is flying a tight turn,there is an increased blood flow to the brain,A,"Excessive breathing removes carbon dioxide from the blood, raising blood pH (alkalosis). This causes vasoconstriction of cerebral blood vessels, reducing blood flow to the brain and potentially causing unconsciousness."
Human Performance & Limitation,2599,"Hyperventilation can cause unconsciousness, because:",blood circulation to the brain is slowed down,oxygen saturation of the blood is decreased,not enough time is left to exchange oxygen in the lungs,oxygen saturation of the blood is increased and the brain will be supplied with more blood than normal,A,"At approximately 6,000 to 7,000 feet, the human body begins compensatory reactions to the drop in oxygen partial pressure, such as slightly increasing heart rate and depth of respiration."
Human Performance & Limitation,2600,"At what altitude (""""threshold for compensatory reactions"""") does the human organism start with remarkable measures to compensate for the drop in pO2 when climbing?At about:",6000-7000 FT,8000-9000 FT,9000-10000 FT,10000-12000 FT,A,"The critical threshold is the altitude at which a pilot without supplemental oxygen will suffer a rapid loss of useful consciousness. This threshold begins at approximately 22,000 feet."
Human Performance & Limitation,2601,"Where is the """"critical threshold"""" at which a pilot not using oxygen reaches the critical or lethal zone?It starts at:",22000 FT.,18000 FT,It25000 FT,It38000 FT,A,"Short-term memory and cognitive performance can begin to deteriorate at altitudes as low as 8,000 feet, particularly under low light conditions or when the pilot is fatigued."
Human Performance & Limitation,2602,Short term memory can already be affected when flying as low as:,8000 FT,12000 FT,15000 FT,20000 FT,A,"Breathing 100% oxygen without positive pressure is effective up to approximately 38,000 feet. Above this altitude, the ambient pressure is too low to maintain sufficient alveolar oxygen tension, requiring pressure breathing."
Human Performance & Limitation,2603,Breathing pure oxygen (without pressure) will be sufficient up to an altitude of:,38000 FT,45000 FT,60000 FT,80000 FT,A,"A rapid decompression at high altitude causes a sudden drop in ambient pressure, which allows dissolved nitrogen gas in the blood and tissues to form bubbles, leading to decompression sickness (bends, chokes)."
Human Performance & Limitation,2604,After a decompression at high altitude,"nitrogen gas bubbles can be released in the body fluids causing gas embolism, bends and chokes",automatically oxygen is deployed into the cabin,temperature in the cockpit will increase,pressure differentials will suck air into the cabin,A,"Decompression sickness can occur during rapid decompression from a normal cabin altitude (e.g., 7,000 feet) to high altitudes (above 18,000 feet, such as 30,000 feet), as the rapid pressure drop releases dissolved nitrogen."
Human Performance & Limitation,2605,In airline operations decompression sickness symptoms,may develop after a decompression from 7000 FT cabin pressure altitude to 30000 FT flight altitude,may develop when being decompressed from MSL to 15 000 FT,"appear only in air crew, previously engaged in diving activities",may affect people with defect tympanic membrane,A,"The classic symptoms of decompression sickness include bends (joint pain), chokes (respiratory distress), skin itching or mottling, neurological deficits, and circulatory shock."
Human Performance & Limitation,2606,Symptoms of decompression sickness,"are bends, chokes, skin manifestations, neurological symptoms and circulatory shock",are only relevant when diving,can only develop at altitudes of more than 40000 FT,are flatulence and pain in the middle ear,A,"Decompression sickness is caused by the formation of nitrogen bubbles in body tissues and fluids, which occurs when cabin pressure is lost at altitudes typically above 18,000 feet."
