chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Performance,1785,The pilot of a single engine aircraft has established the climb performance. The carriage of an additional passenger will cause the climb performance to be:,Degraded,Improved,Unchanged,"Unchanged, if a short field take-off is adopted",A,"High relative humidity reduces air density because water vapor is less dense than dry air. This decrease in density degrades engine thrust and propeller efficiency, resulting in a degraded climb performance."
Performance,1786,What affect has a tailwind on the maximum endurance speed?,No affect,Tailwind only effects holding speed.,The IAS will be increased.,The IAS will be decreased.,A,"Maximum endurance is the maximum time an aircraft can remain airborne, which depends solely on fuel flow rate (power required through the air mass) and is completely unaffected by wind velocity over the ground."
Performance,1787,"At a given mass, the stalling speed of a twin engine aircraft is 100 kt in the landing configuration. The minimum speed a pilot must maintain in short final is:",130 kt,115 kt,125 kt,120 kt,A,"Under EASA certification standards, the minimum takeoff safety speed V2 min is typically limited to a margin above the stalling speed, which for this class of aircraft is defined as 1.3 * VS, yielding 1.3 * 100 = 130 kt."
Performance,1788,The critical engine inoperative,increases the power required because of the greater drag caused by the windmilling engine and the compensation for the yaw effect.,does not affect the aeroplane performance since it is independent of the power plant.,decreases the power required because of the lower drag caused by the windmilling engine.,increases the power required and decreases the total drag due to the windmilling engine.,A,"When an engine fails, the asymmetric thrust creates a yawing moment. To maintain straight flight, the pilot must deflect the rudder (and bank), which increases aerodynamic profile drag and thus increases the power required to fly."
Performance,1789,A multi engine aeroplane is flying at the minimum control speed (VMCA). Which parameter(s) must be maintainable after engine failure?,Straight flight,Straight flight and altitude,"Heading, altitude and a positive rate of climb of 100 ft/min",Altitude,A,"VMCA is the minimum control speed in the air with the critical engine inoperative. During certification, directional control must be maintained with a maximum heading deviation of 20° (straight flight) and a bank angle of no more than 5°."
Performance,1790,The speed V1 is defined as,take-off decision speed.,take-off climb speed.,speed for best angle of climb.,engine failure speed.,A,"V1 is the takeoff decision speed. If an engine failure is recognized at or before V1, the pilot must abort the takeoff; if recognized after V1, the takeoff must be continued."
Performance,1791,The speed VLO is defined as,landing gear operating speed.,design low operating speed.,long distance operating speed.,lift off speed.,A,"VLO is the maximum landing gear operating speed, which is the maximum speed at which it is safe to extend or retract the landing gear."
Performance,1792,VX is,the speed for best angle of climb.,the speed for best rate of climb.,the speed for best specific range.,the speed for best angle of flight path.,A,"VX is the speed that yields the best angle of climb, providing the greatest gain in altitude over a given horizontal ground distance (essential for obstacle clearance)."
Performance,1793,The speed for best rate of climb is called,VY.,VX.,V2.,VO.,A,"VY is the speed that yields the best rate of climb, providing the greatest gain in altitude per unit of time."
Performance,1794,Which of the following speeds can be limited by the 'maximum tyre speed'?,Lift-off groundspeed.,Lift-off IAS.,Lift-off TAS.,Lift-off EAS.,A,"Tyre speed limits are based on groundspeed, which is the aircraft's speed relative to the runway. The speed most critical for tyre speed limits is the groundspeed at lift-off (VLOF), where the tyres experience their highest speed and load before leaving the ground."
Performance,1795,Changing the take-off flap setting from flap 15Â° to flap 5Â° will normally result in :,a longer take-off distance and a better climb.,a shorter take-off distance and an equal climb.,a better climb and an equal take-off distance.,a shorter take-off distance and a better climb.,A,"Reducing the takeoff flap setting from 15° to 5° decreases aerodynamic drag, which improves the climb gradient (better climb). However, it also reduces lift, requiring a higher liftoff speed and resulting in a longer takeoff ground roll."
Performance,1796,"If other factors are unchanged, the fuel mileage (nautical miles per kg) is",lower with a forward centre of gravity position.,independent from the centre of gravity position.,lower with an aft centre of gravity position.,higher with a forward centre of gravity position.,A,"A forward center of gravity (CG) requires a greater downward tail load from the horizontal stabilizer to maintain pitch equilibrium. This increases the total lift the wing must generate, leading to higher induced drag and lower fuel mileage."
Performance,1797,The result of a higher flap setting up to the optimum at take-off is,a shorter ground roll.,an increased acceleration.,a higher V1.,a longer take-off run. 151,A,"Increasing the takeoff flap setting increases the lift coefficient, allowing the aircraft to reach lift-off speed at a lower airspeed, which shortens the takeoff ground roll."
Performance,1798,Which of the following combinations adversely affects take-off and initial climb performance ?,High temperature and high relative humidity,Low temperature and high relative humidity,High temperature and low relative humidity,Low temperature and low relative humidity,A,"High temperatures and high relative humidity both reduce air density (increasing density altitude). This degrades engine power, propeller efficiency, and aerodynamic lift, which increases takeoff distance and degrades climb performance."
Performance,1799,What effect has a downhill slope on the take-off speeds? The slope,decreases the take-off speed V1.,decreases the TAS for take-off.,increases the IAS for take-off.,has no effect on the take-off speed V1.,A,"A downhill slope increases the stopping distance during a rejected takeoff because gravity opposes the braking force. To ensure the aircraft can stop within the accelerate-stop distance available (ASDA), the takeoff decision speed V1 must be decreased."
Performance,1800,The effect of a higher take-off flap setting up to the optimum is:,an increase of the field length limited take-off mass but a decrease of the climb limited take-off mass.,a decrease of the field length limited take-off mass but an increase of the climb limited take-off mass.,a decrease of both the field length limited take-off mass and the climb limited take-off mass.,an increase of both the field length limited take-off mass and the climb limited take-off mass.,A,"A higher flap setting reduces the takeoff run required, which means that for a given runway length, a higher takeoff mass can be accepted. Thus, it increases the field-length-limited takeoff mass."
Performance,1801,"When the outside air temperature increases, then",the field length limited take-off mass and the climb limited take-off mass decreases.,the field length limited take-off mass and the climb limited take-off mass increases.,the field length limited take-off mass decreases but the climb limited take-off mass increases.,the field length limited take-off mass increases but the climb limited take-off mass decreases.,A,An increase in outside air temperature reduces air density. This increases the takeoff distance required (reducing the field-length-limited mass) and decreases engine climb performance (reducing the climb-limited takeoff mass).
Performance,1802,Due to standing water on the runway the field length limited take-off mass will be,lower.,higher.,unaffected.,only higher for three and four engine aeroplanes.,A,"Standing water creates drag on the landing gear (displacement drag) and increases the risk of aquaplaning, which degrades braking performance. Consequently, the takeoff distance required increases and braking effectiveness decreases, resulting in a lower field-length-limited takeoff mass."
Performance,1803,On a dry runway the accelerate stop distance is increased,by uphill slope.,by headwind.,by low outside air temperature.,by a lower take-off mass because the aeroplane accelerates faster to V1.,A,"Uphill slope reduces the acceleration rate, which increases the distance required to accelerate to V1. Therefore, the total accelerate-stop distance (accelerate to V1 and stop) is increased because of the longer acceleration phase, even though the stopping phase is slightly shorter."
